settlement_id,name,admin1,admin2,population,num_buildings,distance_to_grid_km,has_health,has_education,has_nightlight,demand_tier,final_connections,final_demand_mwh,grid_lcoe,minigrid_lcoe,shs_lcoe,grid_cost_per_conn,minigrid_cost_per_conn,shs_cost_per_conn,least_cost_technology,least_cost_lcoe,priority_score
2613,Location #9347,Kouffo,Lalo,88,34,12.1,0,0,0,Tier2,25.5,3.95,10805.94,2130.87,1392.29,3518.57,600.89,400.0,SHS,1392.29,0.1354
57,Grand-Popo,Mono,Grand-Popo,49,19,28.02,0,0,0,Tier1,14.2,0.66,141516.46,,2243.92,13999.78,,150.0,SHS,2243.92,0.1099
16196,Bakou Bè,Alibori,Segbana,1278,496,42.37,0,1,0,Tier3,370.7,286.52,765.55,1084.43,1147.11,1000.03,1337.53,1500.0,Grid,765.55,0.2845
10909,Location #12163,Atakora,Natitingou,62,24,6.43,0,0,0,Tier2,18.0,2.78,7032.49,1881.62,1142.28,2703.66,627.67,400.0,SHS,1142.28,0.1428
12402,Gnémasson,Atakora,Pehunco,103,40,64.06,0,0,0,Tier2,29.9,4.62,,2293.9,1911.39,,587.51,400.0,SHS,1911.39,0.058
9716,Anandana,Donga,Copargo,98,38,6.75,0,0,0,Tier2,28.4,4.39,4872.36,1881.62,1144.03,1861.93,627.67,400.0,SHS,1144.03,0.1438
2611,Dogbo,Mono,Dogbo,416,114,2.98,0,0,0,Tier3,120.7,93.26,285.45,957.04,833.31,372.78,1538.34,1500.0,Grid,285.45,0.3051
16060,Kokey,Alibori,Banikoara,41,16,17.48,0,0,0,Tier1,11.9,0.55,106021.88,,2014.25,10486.07,,150.0,SHS,2014.25,0.1254
7958,Location #11307,Donga,Bassila,67,26,8.7,0,0,0,Tier2,19.4,3.0,8651.09,1881.62,1154.84,3334.38,627.67,400.0,SHS,1154.84,0.1396
9088,Toko Toko,Donga,Djougou,758,294,28.44,0,0,0,Tier3,219.9,169.94,767.1,1034.06,1021.97,1105.3,1404.46,1500.0,Grid,767.1,0.1842
3672,Gbahouété Kpota,Plateau,Adja-Ouere,124,48,5.82,0,0,0,Tier2,36.0,5.56,3514.82,1881.62,1138.9,1332.94,627.67,400.0,SHS,1138.9,0.1462
14802,Location #14956,Alibori,Gogounou,46,18,17.62,0,0,0,Tier1,13.3,0.62,95514.3,,2017.48,9445.9,,150.0,SHS,2017.48,0.1254
4879,Kétou,Plateau,Ketou,103,40,1.16,0,0,0,Tier3,29.9,23.09,296.46,889.21,694.89,471.62,1705.69,1500.0,Grid,296.46,0.2931
8027,Location #16742,Donga,Bassila,28,11,13.6,0,0,0,Tier2,8.1,1.26,36379.81,,1402.11,11918.97,,400.0,SHS,1402.11,0.1307
4110,Location #14212,Kouffo,Klouekanme,49,19,1.1,0,0,0,Tier3,14.2,10.99,412.37,,694.84,741.79,,1500.0,Grid,412.37,0.2678
1649,Tori-Bossito,Atlantique,Allada,70,27,0.36,0,0,1,Tier3,20.3,15.69,232.64,889.21,694.15,322.87,1705.69,1500.0,Grid,232.64,0.3057
1300,Tori-Bossito,Atlantique,Tori-Bossito,108,42,5.92,0,0,0,Tier2,31.3,4.84,3999.58,1881.62,1139.42,1521.83,627.67,400.0,SHS,1139.42,0.1454
7189,Tchaourou,Borgou,Tchaourou,1026,398,22.93,0,1,0,Tier3,297.6,230.02,544.34,1034.06,1014.75,739.43,1404.46,1500.0,Grid,544.34,0.3478
2394,Coussi,Atlantique,Toffo,265,103,21.4,0,0,0,Tier2,76.9,11.88,6634.67,2130.87,1453.3,2148.41,600.89,400.0,SHS,1453.3,0.1285
7699,Tchaourou,Borgou,Parakou,34,13,1.7,0,0,0,Tier3,9.9,7.62,698.86,,695.4,1409.54,,1500.0,SHS,695.4,0.2097
3429,Lokossa,Mono,Lokossa,75,29,4.18,0,0,0,Tier3,21.8,16.81,887.46,957.04,834.64,1545.69,1538.34,1500.0,SHS,834.64,0.1798
12616,Location #6957,Borgou,Kalale,129,50,34.29,0,0,0,Tier2,37.4,5.78,22300.68,2293.9,1695.91,6614.88,587.51,400.0,SHS,1695.91,0.1037
4863,Aplahoué,Kouffo,Aplahoue,294,114,2.38,0,0,0,Tier3,85.3,65.91,297.08,957.04,832.65,395.45,1538.34,1500.0,Grid,297.08,0.2988
8088,Parakou,Borgou,Parakou,111,43,2.14,0,0,0,Tier3,32.2,24.89,435.71,957.04,832.39,665.55,1538.34,1500.0,Grid,435.71,0.2641
14804,Location #14631,Alibori,Kandi,46,18,14.22,0,0,0,Tier2,13.3,2.06,23417.15,,1406.21,7661.05,,400.0,SHS,1406.21,0.1305
3786,Adjahomey,Kouffo,Klouekanme,70,27,4.7,0,0,0,Tier3,20.3,15.69,1027.8,957.04,835.21,1819.13,1538.34,1500.0,SHS,835.21,0.1787
11276,Kalalé,Borgou,Kalale,49,19,89.06,0,0,0,Tier1,14.2,0.66,,,3940.42,,,150.0,SHS,3940.42,0.0184
13615,Location #15038,Alibori,Gogounou,44,17,22.18,0,0,0,Tier1,12.8,0.59,124991.34,,2116.68,12363.91,,150.0,SHS,2116.68,0.1185
15146,Location #16249,Alibori,Banikoara,36,14,20.6,0,0,0,Tier1,10.4,0.49,141622.74,,2082.34,14010.3,,150.0,SHS,2082.34,0.1205
13350,Tanguieta,Atakora,Tanguieta,85,33,2.02,0,0,0,Tier3,24.7,19.06,490.54,957.04,832.25,772.37,1538.34,1500.0,Grid,490.54,0.2523
11358,Kouandé,Atakora,Kouande,41,16,40.32,0,0,0,Tier1,11.9,0.55,266657.45,,2769.73,23929.91,,150.0,SHS,2769.73,0.0912
14172,Tantéga,Atakora,Materi,157,61,5.78,0,0,0,Tier2,45.5,7.04,2887.15,1881.62,1138.67,1088.35,627.67,400.0,SHS,1138.67,0.1476
10914,Boukombé,Atakora,Boukombe,98,38,35.2,0,1,0,Tier2,28.4,4.39,29867.92,2293.9,1702.53,8869.01,587.51,400.0,SHS,1702.53,0.2011
7810,Tchaourou,Borgou,Tchaourou,72,28,23.74,0,0,0,Tier1,20.9,0.97,82509.68,5309.13,2150.8,8158.54,460.54,150.0,SHS,2150.8,0.1173
16183,Bakou Bè,Alibori,Segbana,160,62,42.23,0,1,0,Tier2,46.4,7.17,22146.8,2293.9,1753.36,6569.05,587.51,400.0,SHS,1753.36,0.1931
7442,Dogué,Donga,Bassila,41,16,30.75,0,0,0,Tier1,11.9,0.55,203911.22,,2539.88,18297.06,,150.0,SHS,2539.88,0.1055
13351,Ouara,Alibori,Gogounou,36,14,11.59,0,0,0,Tier2,10.4,1.61,24350.2,,1388.92,7967.54,,400.0,SHS,1388.92,0.1341
4377,Allahé,Zou,Za-Kpota,57,22,3.54,0,0,0,Tier3,16.5,12.78,965.88,957.04,833.93,1698.49,1538.34,1500.0,SHS,833.93,0.1802
15644,Banikoara,Alibori,Banikoara,41,16,3.08,0,0,0,Tier3,11.9,9.19,1128.55,,833.43,2015.43,,1500.0,SHS,833.43,0.1803
10677,Kouandé,Atakora,Pehunco,240,93,34.94,0,0,0,Tier2,69.6,10.76,12559.76,2293.9,1700.61,3713.26,587.51,400.0,SHS,1700.61,0.1072
15180,Location #8396,Alibori,Banikoara,101,39,17.67,0,0,0,Tier2,29.3,4.53,13559.78,2130.87,1428.88,4423.14,600.89,400.0,SHS,1428.88,0.1275
10399,Kouandé,Atakora,Kouande,46,18,22.43,0,0,0,Tier1,13.3,0.62,120968.09,,2122.1,11965.64,,150.0,SHS,2122.1,0.1182
13955,Tanougou,Atakora,Tanguieta,1317,511,27.73,0,0,1,Tier3,382.0,295.26,525.29,1034.06,1021.05,708.14,1404.46,1500.0,Grid,525.29,0.256
3085,Gbékandji,Plateau,Sakete,54,21,1.13,0,0,0,Tier3,15.7,12.11,395.75,889.21,694.86,703.05,1705.69,1500.0,Grid,395.75,0.2713
1650,Bopa,Mono,Bopa,278,108,4.85,0,0,0,Tier3,80.6,62.33,412.97,957.04,835.39,621.24,1538.34,1500.0,Grid,412.97,0.2712
178,Ouidah,Atlantique,Ouidah,134,52,25.85,0,0,0,Tier2,38.9,6.01,14874.26,2130.87,1482.52,4854.92,600.89,400.0,SHS,1482.52,0.1166
13513,Location #6273,Alibori,Gogounou,147,57,40.75,0,0,0,Tier2,42.6,6.59,23223.08,2293.9,1742.66,6889.65,587.51,400.0,SHS,1742.66,0.0948
7567,Tchaourou,Borgou,Tchaourou,77,30,22.71,0,0,0,Tier1,22.3,1.04,74026.16,5309.13,2128.35,7318.73,460.54,150.0,SHS,2128.35,0.119
9195,Tasso,Borgou,Nikki,191,74,31.81,0,0,0,Tier2,55.4,8.56,14256.2,2293.9,1677.93,4218.6,587.51,400.0,SHS,1677.93,0.1099
15987,Angaradébou,Alibori,Kandi,34,13,0.91,0,0,0,Tier3,9.9,7.62,456.89,,694.66,845.54,,1500.0,Grid,456.89,0.2586
620,Tori-Bossito,Atlantique,Tori-Bossito,72,28,11.2,0,0,0,Tier2,20.9,3.23,12133.84,2130.87,1386.39,3954.76,600.89,400.0,SHS,1386.39,0.1361
7847,Ouèssè,Collines,Ouesse,80,31,16.67,0,0,0,Tier1,23.2,1.08,52912.83,5309.13,1996.71,5228.67,460.54,150.0,SHS,1996.71,0.1282
6657,Location #9403,Collines,Save,85,33,1.1,0,0,0,Tier3,24.7,19.06,314.16,889.21,694.84,512.88,1705.69,1500.0,Grid,314.16,0.2889
5202,Kétou,Plateau,Ketou,98,38,14.25,0,0,0,Tier2,28.4,4.39,11382.83,2130.87,1406.37,3708.07,600.89,400.0,SHS,1406.37,0.1326
10516,KOTAGUI,Borgou,Nikki,57,22,73.48,0,0,0,Tier1,16.5,0.77,,5798.61,3566.4,,456.51,150.0,SHS,3566.4,0.0421
3568,Houédamè,Plateau,Adja-Ouere,325,126,9.67,0,0,0,Tier2,94.3,14.57,2450.8,1881.62,1160.22,918.32,627.67,400.0,SHS,1160.22,0.1485
10701,Kouandé,Atakora,Kouande,39,15,21.94,0,0,0,Tier1,11.3,0.53,139283.0,,2111.58,13778.68,,150.0,SHS,2111.58,0.1186
4550,Ichaagba Adoundoun,Plateau,Adja-Ouere,129,50,3.63,0,0,0,Tier3,37.4,28.92,545.76,957.04,834.04,879.94,1538.34,1500.0,Grid,545.76,0.2406
12635,Dérassi,Borgou,Nikki,108,42,62.6,0,0,0,Tier2,31.3,4.84,,2293.9,1900.83,,587.51,400.0,SHS,1900.83,0.0604
11070,Location #4645,Atakora,Pehunco,214,83,64.18,0,0,0,Tier2,62.1,9.6,,2293.9,1912.29,,587.51,400.0,SHS,1912.29,0.0623
6787,Ouèssè,Collines,Ouesse,101,39,6.86,0,0,0,Tier2,29.3,4.53,4814.51,1881.62,1144.65,1839.39,627.67,400.0,SHS,1144.65,0.1437
2934,Location #11153,Atlantique,Toffo,70,27,17.26,0,0,0,Tier1,20.3,0.95,62216.75,5309.13,2009.51,6149.69,460.54,150.0,SHS,2009.51,0.1269
5902,Dassa-Zoumé,Collines,Dassa-Zoume,1680,652,9.41,0,0,1,Tier3,487.3,376.64,266.13,957.04,840.43,335.14,1538.34,1500.0,Grid,266.13,0.3499
11100,Boukombé,Atakora,Boukombe,348,135,32.79,0,0,0,Tier2,100.9,15.6,8399.33,2293.9,1685.06,2473.95,587.51,400.0,SHS,1685.06,0.1147
13235,Location #15693,Alibori,Gogounou,41,16,3.11,0,0,0,Tier3,11.9,9.19,1135.42,,833.45,2028.8,,1500.0,SHS,833.45,0.1803
13370,Location #2191,Atakora,Materi,536,208,20.88,0,0,0,Tier3,155.5,120.17,788.36,1034.06,1012.06,1140.21,1404.46,1500.0,Grid,788.36,0.1824
7391,Tchaourou,Borgou,Tchaourou,88,34,12.29,0,0,0,Tier2,25.5,3.95,10966.43,2130.87,1393.55,3571.29,600.89,400.0,SHS,1393.55,0.1351
10960,Boukombé,Atakora,Boukombe,59,23,27.99,0,0,0,Tier1,17.1,0.8,117757.7,5309.13,2243.23,11647.83,460.54,150.0,SHS,2243.23,0.1104
13505,Tanguieta,Atakora,Tanguieta,54,21,3.85,0,0,0,Tier3,15.7,12.11,1079.54,957.04,834.28,1919.94,1538.34,1500.0,SHS,834.28,0.1795
8950,Banhoun-Kpo,Borgou,N'dali,95,37,2.27,0,0,0,Tier3,27.6,21.3,493.07,957.04,832.53,777.29,1538.34,1500.0,Grid,493.07,0.2518
35,Djondji,Atlantique,Ouidah,487,189,32.61,0,0,0,Tier2,141.3,21.84,6190.35,2293.9,1683.75,1815.94,587.51,400.0,SHS,1683.75,0.1206
2034,Location #2109,Atlantique,Ze,554,215,10.4,0,0,0,Tier3,160.7,124.2,491.71,1034.06,998.29,653.0,1404.46,1500.0,Grid,491.71,0.2582
6246,Dassa-Zoumé,Collines,Dassa-Zoume,137,53,5.8,0,0,0,Tier2,39.7,6.14,3228.88,1881.62,1138.78,1221.52,627.67,400.0,SHS,1138.78,0.1468
9565,DAKAROU,Borgou,Nikki,124,48,31.8,0,0,0,Tier2,36.0,5.56,21543.31,2293.9,1677.9,6389.28,587.51,400.0,SHS,1677.9,0.1073
65,Azizakouè,Atlantique,Ouidah,523,203,29.06,1,1,0,Tier3,151.7,117.25,1032.34,1034.06,1022.79,1540.91,1404.46,1500.0,SHS,1022.79,0.3773
4093,Agonlin,Zou,Zogbodomey,750,291,15.18,0,0,0,Tier3,217.5,168.14,513.22,1034.06,1004.57,688.32,1404.46,1500.0,Grid,513.22,0.2546
9907,Location #1097,Kouffo,Toviklin,1134,440,7.49,0,0,1,Tier3,328.9,254.23,278.63,957.04,838.31,359.49,1538.34,1500.0,Grid,278.63,0.3284
12029,Location #6511,Atakora,Tanguieta,139,54,20.62,0,0,0,Tier2,40.3,6.23,11600.6,2130.87,1448.2,3779.6,600.89,400.0,SHS,1448.2,0.1246
1665,Allada,Atlantique,Allada,2278,884,0.08,0,0,0,Tier3,660.8,510.71,180.29,889.21,693.9,200.85,1705.69,1500.0,Grid,180.29,0.4049
4567,Location #4147,Zou,Zogbodomey,245,95,8.09,0,0,0,Tier2,71.1,10.99,2652.52,1881.62,1151.46,996.93,627.67,400.0,SHS,1151.46,0.1477
3959,Pobè,Plateau,Pobe,85,33,3.56,0,0,0,Tier3,24.7,19.06,716.15,957.04,833.96,1211.93,1538.34,1500.0,Grid,716.15,0.2048
3334,Lokossa,Mono,Lokossa,17176,4936,8.35,0,0,1,Tier5,4982.1,23104.38,112.23,,,211.73,,,Grid,112.23,0.715
943,Location #3290,Atlantique,Ze,327,127,1.56,0,0,0,Tier3,94.9,73.31,229.44,889.21,695.27,315.4,1705.69,1500.0,Grid,229.44,0.3148
7709,Adjeïdé,Donga,Bassila,2294,890,25.77,0,0,1,Tier3,665.4,514.3,380.97,1034.06,1018.48,471.12,1404.46,1500.0,Grid,380.97,0.3269
1109,Allada,Atlantique,Allada,1567,608,0.55,0,0,0,Tier3,454.5,351.31,183.53,889.21,694.33,208.41,1705.69,1500.0,Grid,183.53,0.3752
468,Djanglanmey,Mono,Grand-Popo,64,25,20.47,0,1,0,Tier2,18.6,2.87,24204.32,2130.87,1447.24,7919.61,600.89,400.0,SHS,1447.24,0.2219
11832,Location #16833,Borgou,Kalale,28,11,31.19,0,0,0,Tier1,8.1,0.38,301794.18,,2550.6,27084.2,,150.0,SHS,2550.6,0.1043
2250,Allada,Atlantique,Allada,273,106,12.5,0,0,0,Tier2,79.2,12.24,4066.12,2130.87,1394.89,1304.71,600.89,400.0,SHS,1394.89,0.1422
4586,Pobè,Plateau,Pobe,44,17,0.07,0,0,0,Tier3,12.8,9.86,196.85,,693.89,239.44,,1500.0,Grid,196.85,0.3123
3121,Allada,Atlantique,Allada,3768,1462,4.71,0,0,0,Tier4,1093.0,1689.51,153.18,841.47,,230.13,2676.68,,Grid,153.18,0.463
6778,Agoua,Collines,Bante,4180,1390,45.17,0,0,1,Tier4,1212.5,1874.25,248.81,933.25,,460.8,2275.05,,Grid,248.81,0.3997
10761,BANI KPAROU,Borgou,Nikki,44,17,16.85,0,0,0,Tier1,12.8,0.59,95481.13,,2000.66,9442.62,,150.0,SHS,2000.66,0.1265
5843,Savalou,Collines,Savalou,49,19,36.63,0,0,0,Tier1,14.2,0.66,203289.01,,2681.24,18241.2,,150.0,SHS,2681.24,0.097
14891,Kandi,Alibori,Kandi,88,34,2.48,0,0,0,Tier3,25.5,19.73,545.89,957.04,832.76,880.21,1538.34,1500.0,Grid,545.89,0.2406
12068,Location #14821,Atakora,Tanguieta,46,18,21.54,0,0,0,Tier1,13.3,0.62,116283.28,,2102.84,11501.88,,150.0,SHS,2102.84,0.1195
4103,Aplahoué,Kouffo,Klouekanme,472,183,1.51,0,0,0,Tier3,136.9,105.82,212.99,889.21,695.22,277.07,1705.69,1500.0,Grid,212.99,0.324
11041,Keroukpogo,Borgou,Bembereke,49,19,0.0,0,0,1,Tier3,14.2,10.99,179.93,,693.82,200.0,,1500.0,Grid,179.93,0.316
11567,Beket,Atakora,Pehunco,67,26,58.66,0,0,0,Tier1,19.4,0.91,,5798.61,3210.37,,456.51,150.0,SHS,3210.37,0.0647
6859,Ouèssè,Collines,Ouesse,160,62,32.95,0,0,0,Tier2,46.4,7.17,17448.38,2293.9,1686.19,5169.48,587.51,400.0,SHS,1686.19,0.107
2919,village,Kouffo,Djakotomey,7329,2068,3.14,0,0,1,Tier5,2125.9,9858.64,112.11,764.42,,210.32,7230.05,,Grid,112.11,0.616
16977,Bako Maka,Alibori,Karimama,108,42,23.67,0,0,0,Tier2,31.3,4.84,16808.04,2130.87,1468.26,5490.12,600.89,400.0,SHS,1468.26,0.1188
555,Houéyogbé,Mono,Come,170,66,15.24,0,0,0,Tier2,49.3,7.62,7288.44,2130.87,1412.88,2363.16,600.89,400.0,SHS,1412.88,0.1339
13176,Kossou,Atakora,Kerou,57,22,73.88,0,0,0,Tier1,16.5,0.77,,5798.61,3575.85,,456.51,150.0,SHS,3575.85,0.0415
8358,Location #11656,Donga,Djougou,64,25,5.69,0,0,0,Tier2,18.6,2.87,6109.04,1881.62,1138.15,2343.82,627.67,400.0,SHS,1138.15,0.144
8162,Onklou 1,Donga,Djougou,1647,639,0.06,0,0,1,Tier3,477.7,369.25,180.29,889.21,693.88,200.84,1705.69,1500.0,Grid,180.29,0.3797
16166,Lolo,Alibori,Kandi,49,19,0.12,0,0,0,Tier3,14.2,10.99,205.19,,693.93,258.89,,1500.0,Grid,205.19,0.3107
2585,Ita-Djebou,Plateau,Sakete,72,28,1.58,0,0,0,Tier3,20.9,16.14,407.4,889.21,695.29,730.2,1705.69,1500.0,Grid,407.4,0.269
11647,Natta,Atakora,Boukombe,106,41,27.33,0,0,0,Tier2,30.7,4.75,19643.2,2130.87,1492.24,6421.4,600.89,400.0,SHS,1492.24,0.1132
691,Location #13770,Atlantique,Kpomasse,52,20,12.73,0,0,0,Tier2,15.1,2.33,18683.44,2130.87,1396.39,6106.14,600.89,400.0,SHS,1396.39,0.133
13047,Sombouan,Borgou,Bembereke,134,52,15.75,0,0,0,Tier2,38.9,6.01,9339.41,2130.87,1416.26,3036.85,600.89,400.0,SHS,1416.26,0.1317
13969,Guénéssama,Alibori,Segbana,49,19,62.62,0,0,0,Tier1,14.2,0.66,,,3305.5,,,150.0,SHS,3305.5,0.058
904,Bopa,Mono,Bopa,250,97,0.14,0,0,0,Tier3,72.5,56.05,185.81,889.21,693.95,213.71,1705.69,1500.0,Grid,185.81,0.3226
4050,Avegamey,Kouffo,Klouekanme,142,55,4.31,0,0,0,Tier3,41.2,31.84,572.62,957.04,834.78,932.28,1538.34,1500.0,Grid,572.62,0.2347
456,Ouidah,Atlantique,Ouidah,59,23,19.95,0,0,0,Tier1,17.1,0.8,84551.59,5309.13,2068.18,8360.67,460.54,150.0,SHS,2068.18,0.1224
14618,Fondo,Alibori,Segbana,44,17,69.03,0,1,0,Tier2,12.8,1.97,,,1947.4,,,400.0,SHS,1947.4,0.1482
2902,Bopa,Kouffo,Lalo,44,17,8.01,0,0,0,Tier2,12.8,1.97,11883.35,,1151.02,4593.89,,400.0,SHS,1151.02,0.1397
151,Ekpè,Ouémé,Seme-Kpodji,1826,500,0.75,0,0,1,Tier3,529.7,409.38,184.19,889.21,694.52,209.95,1705.69,1500.0,Grid,184.19,0.3851
12964,Location #3053,Atakora,Tanguieta,361,140,11.95,0,0,0,Tier2,104.7,16.19,3135.94,2130.87,1391.33,999.17,600.89,400.0,SHS,1391.33,0.1465
9837,Parakou,Borgou,Parakou,44,17,2.23,0,0,0,Tier3,12.8,9.86,824.09,,832.48,1422.23,,1500.0,Grid,824.09,0.1836
12330,Gnanro,Borgou,Sinende,46,18,33.03,0,0,0,Tier1,13.3,0.62,195364.35,,2594.81,17529.79,,150.0,SHS,2594.81,0.1023
1133,Athiémé,Mono,Athieme,46,18,0.12,0,0,0,Tier3,13.3,10.31,205.82,,693.93,260.36,,1500.0,Grid,205.82,0.3105
13282,Location #17137,Alibori,Gogounou,18,7,5.4,0,0,0,Tier2,5.2,0.81,19184.33,,1136.57,7438.84,,400.0,SHS,1136.57,0.1426
16380,Location #11052,Alibori,Banikoara,70,27,18.63,0,0,0,Tier1,20.3,0.95,66996.95,5309.13,2039.41,6622.89,460.54,150.0,SHS,2039.41,0.1249
3999,Location #2320,Kouffo,Klouekanme,497,193,1.78,0,0,0,Tier3,144.2,111.42,217.04,889.21,695.47,286.51,1705.69,1500.0,Grid,217.04,0.3238
7031,Ouèssè,Collines,Ouesse,49,19,0.94,0,0,0,Tier3,14.2,10.99,378.37,,694.69,662.54,,1500.0,Grid,378.37,0.2749
3362,Location #1083,Atlantique,Ze,1155,448,8.88,0,0,0,Tier3,335.0,258.94,291.96,957.04,839.84,385.46,1538.34,1500.0,Grid,291.96,0.3245
8927,Wari-Goura,Borgou,N'dali,977,379,0.0,0,1,1,Tier3,283.4,219.04,179.93,889.21,693.82,200.0,1705.69,1500.0,Grid,179.93,0.4531
12753,Location #5398,Atakora,Kobli,178,69,45.18,0,0,0,Tier2,51.6,7.98,21329.68,2293.9,1774.75,6325.64,587.51,400.0,SHS,1774.75,0.0893
13957,Tantéga,Atakora,Materi,678,263,9.21,0,0,0,Tier3,196.7,152.0,364.95,957.04,840.2,527.67,1538.34,1500.0,Grid,364.95,0.2903
4635,Location #3971,Zou,Djidja,260,101,7.22,0,0,0,Tier2,75.4,11.66,2327.11,1881.62,1146.64,870.12,627.67,400.0,SHS,1146.64,0.1496
11865,Location #2264,Borgou,Bembereke,515,200,16.97,0,0,0,Tier3,149.4,115.46,699.97,1034.06,1006.92,995.05,1404.46,1500.0,Grid,699.97,0.2052
16362,Location #15805,Alibori,Banikoara,39,15,20.85,0,0,0,Tier1,11.3,0.53,132452.83,,2087.78,13102.54,,150.0,SHS,2087.78,0.1203
8306,Tchaourou,Borgou,Tchaourou,62,24,5.87,0,0,0,Tier2,18.0,2.78,6468.22,1881.62,1139.16,2483.78,627.67,400.0,SHS,1139.16,0.1437
7159,Location #15647,Donga,Bassila,41,16,63.8,0,0,0,Tier1,11.9,0.55,,,3333.74,,,150.0,SHS,3333.74,0.0559
9086,Location #2278,Borgou,N'dali,513,199,30.79,0,1,0,Tier3,148.8,115.01,1201.0,1084.43,1130.36,1648.6,1337.53,1500.0,Mini-grid,1084.43,0.2243
17123,KORA SEKO KPAROU,Borgou,Nikki,54,21,61.07,0,0,0,Tier1,15.7,0.73,,5798.61,3268.19,,456.51,150.0,SHS,3268.19,0.0606
15996,Location #14372,Alibori,Banikoara,49,19,16.42,0,0,0,Tier1,14.2,0.66,83791.77,,1991.2,8285.46,,150.0,SHS,1991.2,0.1273
8510,Guinagourou,Borgou,Perere,6049,1865,14.87,0,1,1,Tier5,1754.6,8136.84,120.43,805.55,,259.31,6426.79,,Grid,120.43,0.6456
8902,Location #8602,Borgou,Perere,98,38,28.89,0,0,0,Tier1,28.4,1.32,73968.53,5309.13,2262.77,7313.03,460.54,150.0,SHS,2262.77,0.1106
1561,Lobogo,Mono,Bopa,268,104,5.61,0,0,0,Tier2,77.7,12.02,1903.49,1881.62,1137.72,705.06,627.67,400.0,SHS,1137.72,0.1523
11554,Beket,Atakora,Pehunco,57,22,59.55,0,0,0,Tier1,16.5,0.77,,5798.61,3231.6,,456.51,150.0,SHS,3231.6,0.063
4119,Location #1988,Kouffo,Klouekanme,595,231,5.72,0,0,0,Tier3,172.6,133.39,315.92,957.04,836.35,432.16,1538.34,1500.0,Grid,315.92,0.302
580,Kpomassè,Atlantique,Kpomasse,425,165,15.89,0,0,0,Tier2,123.3,19.06,3449.02,2130.87,1417.13,1102.01,600.89,400.0,SHS,1417.13,0.1432
1365,Allada,Atlantique,Allada,49,19,0.64,0,0,0,Tier3,14.2,10.99,315.94,,694.42,517.03,,1500.0,Grid,315.94,0.2878
9586,Location #9221,Donga,Copargo,88,34,7.01,0,0,0,Tier2,25.5,3.95,5543.35,1881.62,1145.5,2123.39,627.67,400.0,SHS,1145.5,0.143
15079,Bagudo,Alibori,Segbana,41,16,68.14,0,0,0,Tier1,11.9,0.55,,,3437.99,,,150.0,SHS,3437.99,0.0494
8206,Ouaké,Donga,Ouake,46,18,2.74,0,0,0,Tier3,13.3,10.31,935.78,,833.05,1639.85,,1500.0,SHS,833.05,0.1811
4834,Kétou,Plateau,Ketou,36,14,0.11,0,0,0,Tier3,10.4,8.07,212.52,,693.93,275.96,,1500.0,Grid,212.52,0.3088
276,Ouidah,Atlantique,Ouidah,77,30,9.91,0,0,0,Tier2,22.3,3.45,8577.64,1881.62,1161.52,3305.76,627.67,400.0,SHS,1161.52,0.1382
16046,Kokey,Alibori,Banikoara,95,37,15.65,0,0,0,Tier1,27.6,1.28,42271.9,5309.13,1974.47,4175.29,460.54,150.0,SHS,1974.47,0.1303
10438,Kouandé,Atakora,Kouande,54,21,24.28,0,0,0,Tier1,15.7,0.73,111722.57,5309.13,2162.44,11050.4,460.54,150.0,SHS,2162.44,0.1157
369,Ouèssè,Atlantique,Ouidah,98,38,14.66,0,0,0,Tier2,28.4,4.39,11691.3,2130.87,1409.07,3809.39,600.89,400.0,SHS,1409.07,0.1319
15506,Banikoara,Alibori,Banikoara,39,15,3.91,0,0,0,Tier3,11.3,8.74,1438.79,,834.34,2619.88,,1500.0,SHS,834.34,0.1788
4305,Pobè,Plateau,Pobe,54,21,5.28,0,0,0,Tier2,15.7,2.42,6663.32,1881.62,1135.91,2559.81,627.67,400.0,SHS,1135.91,0.1442
8561,Ouaké,Donga,Ouake,77,30,4.1,0,0,0,Tier3,22.3,17.26,856.68,957.04,834.56,1485.74,1538.34,1500.0,SHS,834.56,0.18
2712,Location #16148,Kouffo,Lalo,36,14,9.64,0,0,0,Tier2,10.4,1.61,17199.14,,1160.06,6665.28,,400.0,SHS,1160.06,0.137
13082,Toucountouna,Atakora,Toucountouna,1471,436,8.61,0,0,0,Tier3,426.7,329.79,269.31,957.04,839.55,341.33,1538.34,1500.0,Grid,269.31,0.3421
10995,Ten-Dora,Borgou,Sinende,34,13,31.47,0,0,0,Tier1,9.9,0.46,251119.19,,2557.21,22535.01,,150.0,SHS,2557.21,0.1042
3618,Location #3004,Kouffo,Lalo,522,143,11.62,0,0,0,Tier3,151.4,117.03,542.91,1034.06,999.89,737.09,1404.46,1500.0,Grid,542.91,0.2449
6366,Kpakpa,Collines,Dassa-Zoume,75,29,10.49,0,0,0,Tier2,21.8,3.36,10975.93,2130.87,1381.7,3574.41,600.89,400.0,SHS,1381.7,0.1373
7140,Tchaourou,Borgou,Tchaourou,237,92,0.24,0,0,0,Tier3,68.7,53.13,190.56,889.21,694.05,224.78,1705.69,1500.0,Grid,190.56,0.321
5578,Banamè,Collines,Dassa-Zoume,515,200,10.75,0,0,0,Tier3,149.4,115.46,522.51,1034.06,998.75,703.58,1404.46,1500.0,Grid,522.51,0.25
